X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-13151231.4045783,4122933.63721684,63096,211,,Municipal Services,Public Internet Access,,,LA County Library - Lancaster Library,601 W Lancaster Blvd,,Lancaster,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 9 am - 5 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: 1 pm - 5 pm<br />",661.948.5029,https://lacountylibrary.org/lancaster-library/,,,70527,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",93534,http://egis3.lacounty.gov/lms/?p=70527,publish,34.69813096,-118.1395217,,2019/01/10 16:13:03+00,,6519733.77537239,2076474.23348197
-13175093.6278449,4015231.62155347,63099,211,,Municipal Services,Public Internet Access,,,LA County Library - Lawndale Library,14615 Burin Ave,,Lawndale,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am to 8 pm<br />
Wednesday: 10 am to 8 pm <br />
Thursday: 10 am to 8 pm <br />
Friday: 10 am to 6 pm <br />
Saturday: 10 am to 6 pm<br />
Sunday: Closed <br />",310.676.0177,https://lacountylibrary.org/lawndale-library/,,,70529,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90260,http://egis3.lacounty.gov/lms/?p=70529,publish,33.8988761,-118.3538797,,2019/01/10 15:17:53+00,,6454279.59689781,1785768.19416031
-13158121.6802346,4021298.1737033,63102,211,,Municipal Services,Public Internet Access,,,LA County Library - Leland R. Weaver Library,4035 Tweedy Blvd,,South Gate,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: 1 - 5 pm <br />",323.567.8853,https://lacountylibrary.org/leland-r-weaver-library/,,,70530,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90280,http://egis3.lacounty.gov/lms/?p=70530,publish,33.94409768,-118.2014181,,2019/01/10 15:09:47+00,,6500579.51938964,1802097.52305014
-13175657.8172837,4020393.97741711,63104,211,,Municipal Services,Public Internet Access,,,LA County Library - Lennox Library,4359 Lennox Blvd.,,Lennox,CA,"<br />
Monday: 11 am - 7 pm<br />
Tuesday: 11 am - 7 pm<br />
Wednesday: 11 am - 7 pm<br />
Thursday: 11 am - 7 pm <br />
Friday: 11 am - 6 pm<br />
Saturday: 11 am - 5 pm<br />
Sunday: Closed <br />",310.674.0385,https://lacountylibrary.org/lennox-library/,,,70531,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90304,http://egis3.lacounty.gov/lms/?p=70531,publish,33.9373591,-118.3589479,,2019/01/10 15:06:48+00,,6452791.58379772,1799778.39907947
-13134393.3631076,4098836.35633665,63106,211,,Municipal Services,Public Internet Access,,,LA County Library - Littlerock Library,35119 80Th St E,,Littlerock,CA,"<br />
Monday: 11 am - 7 pm<br />
Tuesday: 11 am - 7 pm<br />
Wednesday: 9 am - 5 pm<br />
Thursday: 9 am - 5 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",661.944.4138,https://lacountylibrary.org/littlerock-library/,,,70532,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",93543,http://egis3.lacounty.gov/lms/?p=70532,publish,34.51996655,-117.988263,,2019/01/10 15:03:50+00,,6565205.72445455,2011606.50068489
-13137154.899121,4043571.14157965,63108,211,,Municipal Services,Public Internet Access,,,LA County Library - Live Oak Library,4153 E Live Oak Ave,,Arcadia,CA,"<br />
Monday: 11 am to 8 pm<br />
Tuesday: 11 am to 8 pm<br />
Wednesday: 11 am to 8 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 9 am to 5 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",626.446.8803,https://lacountylibrary.org/live-oak-library/,,,70533,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",91006,http://egis3.lacounty.gov/lms/?p=70533,publish,34.10991987,-118.0130703,,2019/01/10 15:01:16+00,,6557713.90413639,1862382.59506506
-13185028.6975706,4026504.40604017,63111,211,,Municipal Services,Public Internet Access,,,LA County Library - Lloyd Taber-Marina Del Rey Library,4533 Admiralty Way,,Marina Del Rey,CA,"<br />
Monday: 11 am - 7 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am -5 pm<br />
Sunday: Closed <br />",310.821.3415,https://lacountylibrary.org/lloyd-taber-marina-del-rey-library/,,,70534,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90292,http://egis3.lacounty.gov/lms/?p=70534,publish,33.98288708,-118.44312795,,2019/01/10 14:57:32+00,,6427330.65604514,1816448.72400647
-13171226.7772235,4002691.70987061,63116,211,,Municipal Services,Public Internet Access,,,LA County Library - Lomita Library,24200 Narbonne Ave,,Lomita,CA,"<br />
Monday: 10 am to 8 pm<br />
Tuesday: 10 am to 8 pm<br />
Wednesday: 10 am to 8 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 10 am to 6 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",31. 539.4515,https://lacountylibrary.org/lomita-library/,,,70535,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90717,http://egis3.lacounty.gov/lms/?p=70535,publish,33.80532445,-118.31914319,,2019/01/10 14:54:26+00,,6464712.84243546,1751687.27347714
-13143225.6851983,4024051.51679037,63120,211,,Municipal Services,Public Internet Access,,,LA County Library - Los Nietos Library,11644 Slauson Ave,,Whittier,CA,"<br />
Monday: 11 am to 7 pm<br />
Tuesday: 11 am to 7 pm<br />
Wednesday: 10 am to 6 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 9 am to 5 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",562.695-0708,https://lacountylibrary.org/los-nietos/,,,70536,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90606,http://egis3.lacounty.gov/lms/?p=70536,publish,33.96461386,-118.0676051,,2019/01/10 14:52:13+00,,6541170.47757764,1809509.49411856
-13157932.6485607,4018935.9695812,63123,211,,Municipal Services,Public Internet Access,,,LA County Library - Lynwood Library,11320 Bullis Rd,,Lynwood,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 0pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",310.635.7121,https://lacountylibrary.org/lynwood-library/,,,70537,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90262,http://egis3.lacounty.gov/lms/?p=70537,publish,33.92649208,-118.19972,,2019/01/10 14:49:43+00,,6501081.82842439,1795689.43842539
-13212629.7697452,4033616.29057512,63125,211,,Municipal Services,Public Internet Access,,,LA County Library - Malibu Library,23519 Civic Center Way,,Malibu,CA,"<br />
Monday: 10 am to 8 pm<br />
Tuesday: 10 am to 8 pm<br />
Wednesday: 10 am to 8 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 9 am to 5 pm<br />
Saturday: 9 am to 5 pm<br />
Sunday: 1 to 5 pm <br />",310.456.6438,https://lacountylibrary.org/malibu-library/,,,70538,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable""> LACountyLibrary.org</a>.",90265,http://egis3.lacounty.gov/lms/?p=70538,publish,34.03584608,-118.6910726,,2019/01/10 13:39:42+00,,6352296.66799006,1836145.20232998
